"","Identifier","Frequency","mean_absorbance","studies"
"3019","Liu_2008",1122.46203613281,0.545199189659046,"Liu et al. (2008) N=48; preTitan"
"3020","Liu_2008",1189.20715332031,0.550342403028322,"Liu et al. (2008) N=48; preTitan"
"3021","Liu_2008",1259.92102050781,0.523708374441966,"Liu et al. (2008) N=48; preTitan"
"3022","Liu_2008",1334.83984375,0.574985245971576,"Liu et al. (2008) N=48; preTitan"
"3023","Liu_2008",1414.21350097656,0.528287607366624,"Liu et al. (2008) N=48; preTitan"
"3024","Liu_2008",1498.30712890625,0.564861667221007,"Liu et al. (2008) N=48; preTitan"
"3025","Liu_2008",1587.40100097656,0.542244623050742,"Liu et al. (2008) N=48; preTitan"
"3026","Liu_2008",1681.79284667969,0.529565626026496,"Liu et al. (2008) N=48; preTitan"
"3027","Liu_2008",1781.79748535156,0.558255410226791,"Liu et al. (2008) N=48; preTitan"
"3028","Liu_2008",1887.74865722656,0.579415642534909,"Liu et al. (2008) N=48; preTitan"
"3029","Liu_2008",2000,0.598077923545371,"Liu et al. (2008) N=48; preTitan"
"3030","Liu_2008",2118.92626953125,0.620129244483036,"Liu et al. (2008) N=48; preTitan"
"3031","Liu_2008",2244.92407226562,0.626709782558939,"Liu et al. (2008) N=48; preTitan"
"3032","Liu_2008",2378.41430664062,0.655844270859076,"Liu et al. (2008) N=48; preTitan"
"3033","Liu_2008",2519.84204101562,0.704836316406727,"Liu et al. (2008) N=48; preTitan"
"3034","Liu_2008",2669.6796875,0.700569735273071,"Liu et al. (2008) N=48; preTitan"
"3035","Liu_2008",2828.42724609375,0.716135716956595,"Liu et al. (2008) N=48; preTitan"
"3036","Liu_2008",2996.6142578125,0.716932665070762,"Liu et al. (2008) N=48; preTitan"
"3037","Liu_2008",3174.80200195312,0.743240047408187,"Liu et al. (2008) N=48; preTitan"
"3038","Liu_2008",3363.58569335938,0.740610897217108,"Liu et al. (2008) N=48; preTitan"
"3039","Liu_2008",3563.59497070312,0.73532327329335,"Liu et al. (2008) N=48; preTitan"
"3040","Liu_2008",3775.49731445312,0.712804079055786,"Liu et al. (2008) N=48; preTitan"
"3041","Liu_2008",4000,0.685757216875968,"Liu et al. (2008) N=48; preTitan"
"3042","Liu_2008",4237.8525390625,0.634651355445385,"Liu et al. (2008) N=48; preTitan"
"3043","Liu_2008",4489.84814453125,0.554775185559107,"Liu et al. (2008) N=48; preTitan"
"3044","Liu_2008",4756.82861328125,0.453610898866116,"Liu et al. (2008) N=48; preTitan"
"3045","Liu_2008",5039.68408203125,0.41262761041846,"Liu et al. (2008) N=48; preTitan"
"3046","Liu_2008",5339.359375,0.382142865625413,"Liu et al. (2008) N=48; preTitan"
"3047","Liu_2008",5656.8544921875,0.318992784084833,"Liu et al. (2008) N=48; preTitan"
"3048","Liu_2008",5993.228515625,0.265725176938324,"Liu et al. (2008) N=48; preTitan"
"3049","Liu_2008",6349.60400390625,0.218446164898088,"Liu et al. (2008) N=48; preTitan"
"3050","Liu_2008",6727.17138671875,0.189019979848324,"Liu et al. (2008) N=48; preTitan"
"3051","Liu_2008",7127.18994140625,0.219307212579145,"Liu et al. (2008) N=48; preTitan"
"3052","Liu_2008",7550.99462890625,0.269433655411653,"Liu et al. (2008) N=48; preTitan"
"3053","Liu_2008",8000,0.325755905886383,"Liu et al. (2008) N=48; preTitan"
"3054","Rosowski_2012",210.9375,0.0776675981027877,"Rosowski et al. (2012) N=29; HearID"
"3055","Rosowski_2012",234.375,0.0924139466971673,"Rosowski et al. (2012) N=29; HearID"
"3056","Rosowski_2012",257.8125,0.111395184721412,"Rosowski et al. (2012) N=29; HearID"
"3057","Rosowski_2012",281.25,0.117411928556474,"Rosowski et al. (2012) N=29; HearID"
"3058","Rosowski_2012",304.6875,0.131391821397019,"Rosowski et al. (2012) N=29; HearID"
"3059","Rosowski_2012",328.125,0.148881011192912,"Rosowski et al. (2012) N=29; HearID"
"3060","Rosowski_2012",351.5625,0.162817003141189,"Rosowski et al. (2012) N=29; HearID"
"3061","Rosowski_2012",375,0.171685915889925,"Rosowski et al. (2012) N=29; HearID"
"3062","Rosowski_2012",398.4375,0.185925548703506,"Rosowski et al. (2012) N=29; HearID"
"3063","Rosowski_2012",421.875,0.204797306836679,"Rosowski et al. (2012) N=29; HearID"
"3064","Rosowski_2012",445.3125,0.220249434098088,"Rosowski et al. (2012) N=29; HearID"
"3065","Rosowski_2012",468.75,0.238454587115296,"Rosowski et al. (2012) N=29; HearID"
"3066","Rosowski_2012",492.1875,0.254549690811285,"Rosowski et al. (2012) N=29; HearID"
"3067","Rosowski_2012",515.625,0.27336784220975,"Rosowski et al. (2012) N=29; HearID"
"3068","Rosowski_2012",539.0625,0.292463798894836,"Rosowski et al. (2012) N=29; HearID"
"3069","Rosowski_2012",562.5,0.314400621914658,"Rosowski et al. (2012) N=29; HearID"
"3070","Rosowski_2012",585.9375,0.327706945674687,"Rosowski et al. (2012) N=29; HearID"
"3071","Rosowski_2012",609.375,0.340490550701988,"Rosowski et al. (2012) N=29; HearID"
"3072","Rosowski_2012",632.8125,0.358794751480736,"Rosowski et al. (2012) N=29; HearID"
"3073","Rosowski_2012",656.25,0.375830518916763,"Rosowski et al. (2012) N=29; HearID"
"3074","Rosowski_2012",679.6875,0.385623785956153,"Rosowski et al. (2012) N=29; HearID"
"3075","Rosowski_2012",703.125,0.401273881310019,"Rosowski et al. (2012) N=29; HearID"
"3076","Rosowski_2012",726.5625,0.415421035911503,"Rosowski et al. (2012) N=29; HearID"
"3077","Rosowski_2012",750,0.429342156854169,"Rosowski et al. (2012) N=29; HearID"
"3078","Rosowski_2012",773.4375,0.445748180022527,"Rosowski et al. (2012) N=29; HearID"
"3079","Rosowski_2012",796.875,0.458557349083752,"Rosowski et al. (2012) N=29; HearID"
"3080","Rosowski_2012",820.3125,0.471319769733939,"Rosowski et al. (2012) N=29; HearID"
"3081","Rosowski_2012",843.75,0.483331223243269,"Rosowski et al. (2012) N=29; HearID"
"3082","Rosowski_2012",867.1875,0.494475040070969,"Rosowski et al. (2012) N=29; HearID"
"3083","Rosowski_2012",890.625,0.510252564631659,"Rosowski et al. (2012) N=29; HearID"
"3084","Rosowski_2012",914.0625,0.522538873912959,"Rosowski et al. (2012) N=29; HearID"
"3085","Rosowski_2012",937.5,0.533568022323066,"Rosowski et al. (2012) N=29; HearID"
"3086","Rosowski_2012",960.9375,0.544153920278467,"Rosowski et al. (2012) N=29; HearID"
"3087","Rosowski_2012",984.375,0.554004338280908,"Rosowski et al. (2012) N=29; HearID"
"3088","Rosowski_2012",1007.8125,0.564989399293373,"Rosowski et al. (2012) N=29; HearID"
"3089","Rosowski_2012",1031.25,0.576767994155144,"Rosowski et al. (2012) N=29; HearID"
"3090","Rosowski_2012",1054.6875,0.581847297220395,"Rosowski et al. (2012) N=29; HearID"
"3091","Rosowski_2012",1078.125,0.589495687135335,"Rosowski et al. (2012) N=29; HearID"
"3092","Rosowski_2012",1101.5625,0.596527710043151,"Rosowski et al. (2012) N=29; HearID"
"3093","Rosowski_2012",1125,0.601867069971972,"Rosowski et al. (2012) N=29; HearID"
"3094","Rosowski_2012",1148.4375,0.606519439097108,"Rosowski et al. (2012) N=29; HearID"
"3095","Rosowski_2012",1171.875,0.613384949749914,"Rosowski et al. (2012) N=29; HearID"
"3096","Rosowski_2012",1195.3125,0.617951053226816,"Rosowski et al. (2012) N=29; HearID"
"3097","Rosowski_2012",1218.75,0.623013660825532,"Rosowski et al. (2012) N=29; HearID"
"3098","Rosowski_2012",1242.1875,0.626385164671931,"Rosowski et al. (2012) N=29; HearID"
"3099","Rosowski_2012",1265.625,0.627555488512434,"Rosowski et al. (2012) N=29; HearID"
"3100","Rosowski_2012",1289.0625,0.631419674075883,"Rosowski et al. (2012) N=29; HearID"
"3101","Rosowski_2012",1312.5,0.633658255482542,"Rosowski et al. (2012) N=29; HearID"
"3102","Rosowski_2012",1335.9375,0.636708005748946,"Rosowski et al. (2012) N=29; HearID"
"3103","Rosowski_2012",1359.375,0.639593014943189,"Rosowski et al. (2012) N=29; HearID"
"3104","Rosowski_2012",1382.8125,0.642028185314146,"Rosowski et al. (2012) N=29; HearID"
"3105","Rosowski_2012",1406.25,0.642393429217667,"Rosowski et al. (2012) N=29; HearID"
"3106","Rosowski_2012",1429.6875,0.645116794725944,"Rosowski et al. (2012) N=29; HearID"
"3107","Rosowski_2012",1453.125,0.646130418469166,"Rosowski et al. (2012) N=29; HearID"
"3108","Rosowski_2012",1476.5625,0.649046505319661,"Rosowski et al. (2012) N=29; HearID"
"3109","Rosowski_2012",1500,0.655691137087756,"Rosowski et al. (2012) N=29; HearID"
"3110","Rosowski_2012",1523.4375,0.656757153313735,"Rosowski et al. (2012) N=29; HearID"
"3111","Rosowski_2012",1546.875,0.657459442471636,"Rosowski et al. (2012) N=29; HearID"
"3112","Rosowski_2012",1570.3125,0.657866993340953,"Rosowski et al. (2012) N=29; HearID"
"3113","Rosowski_2012",1593.75,0.66151682107613,"Rosowski et al. (2012) N=29; HearID"
"3114","Rosowski_2012",1617.1875,0.66186567884067,"Rosowski et al. (2012) N=29; HearID"
"3115","Rosowski_2012",1640.625,0.665173055282955,"Rosowski et al. (2012) N=29; HearID"
"3116","Rosowski_2012",1664.0625,0.664382320025871,"Rosowski et al. (2012) N=29; HearID"
"3117","Rosowski_2012",1687.5,0.665844845360723,"Rosowski et al. (2012) N=29; HearID"
"3118","Rosowski_2012",1710.9375,0.666361568816777,"Rosowski et al. (2012) N=29; HearID"
"3119","Rosowski_2012",1734.375,0.666773734421566,"Rosowski et al. (2012) N=29; HearID"
"3120","Rosowski_2012",1757.8125,0.668048459908058,"Rosowski et al. (2012) N=29; HearID"
"3121","Rosowski_2012",1781.25,0.670144285107481,"Rosowski et al. (2012) N=29; HearID"
"3122","Rosowski_2012",1804.6875,0.672254404631154,"Rosowski et al. (2012) N=29; HearID"
"3123","Rosowski_2012",1828.125,0.673292909202905,"Rosowski et al. (2012) N=29; HearID"
"3124","Rosowski_2012",1851.5625,0.675032892103853,"Rosowski et al. (2012) N=29; HearID"
"3125","Rosowski_2012",1875,0.675819458118801,"Rosowski et al. (2012) N=29; HearID"
"3126","Rosowski_2012",1898.4375,0.677512700187749,"Rosowski et al. (2012) N=29; HearID"
"3127","Rosowski_2012",1921.875,0.67831681925675,"Rosowski et al. (2012) N=29; HearID"
"3128","Rosowski_2012",1945.3125,0.678622407132182,"Rosowski et al. (2012) N=29; HearID"
"3129","Rosowski_2012",1968.75,0.679701175669144,"Rosowski et al. (2012) N=29; HearID"
"3130","Rosowski_2012",1992.1875,0.681165160290126,"Rosowski et al. (2012) N=29; HearID"
"3131","Rosowski_2012",2015.625,0.679518986878724,"Rosowski et al. (2012) N=29; HearID"
"3132","Rosowski_2012",2039.0625,0.681632915961331,"Rosowski et al. (2012) N=29; HearID"
"3133","Rosowski_2012",2062.5,0.682759354340619,"Rosowski et al. (2012) N=29; HearID"
"3134","Rosowski_2012",2085.9375,0.683031955669666,"Rosowski et al. (2012) N=29; HearID"
"3135","Rosowski_2012",2109.375,0.683931994027105,"Rosowski et al. (2012) N=29; HearID"
"3136","Rosowski_2012",2132.8125,0.684165665301783,"Rosowski et al. (2012) N=29; HearID"
"3137","Rosowski_2012",2156.25,0.686558793844848,"Rosowski et al. (2012) N=29; HearID"
"3138","Rosowski_2012",2179.6875,0.686722746696965,"Rosowski et al. (2012) N=29; HearID"
"3139","Rosowski_2012",2203.125,0.687984001533739,"Rosowski et al. (2012) N=29; HearID"
"3140","Rosowski_2012",2226.5625,0.688492736939726,"Rosowski et al. (2012) N=29; HearID"
"3141","Rosowski_2012",2250,0.689232963940193,"Rosowski et al. (2012) N=29; HearID"
"3142","Rosowski_2012",2273.4375,0.689901414102521,"Rosowski et al. (2012) N=29; HearID"
"3143","Rosowski_2012",2296.875,0.690191420501676,"Rosowski et al. (2012) N=29; HearID"
"3144","Rosowski_2012",2320.3125,0.690883865644192,"Rosowski et al. (2012) N=29; HearID"
"3145","Rosowski_2012",2343.75,0.692845882012926,"Rosowski et al. (2012) N=29; HearID"
"3146","Rosowski_2012",2367.1875,0.695018191789759,"Rosowski et al. (2012) N=29; HearID"
"3147","Rosowski_2012",2390.625,0.697056863842339,"Rosowski et al. (2012) N=29; HearID"
"3148","Rosowski_2012",2414.0625,0.698816703311328,"Rosowski et al. (2012) N=29; HearID"
"3149","Rosowski_2012",2437.5,0.700446206947853,"Rosowski et al. (2012) N=29; HearID"
"3150","Rosowski_2012",2460.9375,0.701510937049471,"Rosowski et al. (2012) N=29; HearID"
"3151","Rosowski_2012",2484.375,0.702211801348061,"Rosowski et al. (2012) N=29; HearID"
"3152","Rosowski_2012",2507.8125,0.703597903765481,"Rosowski et al. (2012) N=29; HearID"
"3153","Rosowski_2012",2531.25,0.705099850893021,"Rosowski et al. (2012) N=29; HearID"
"3154","Rosowski_2012",2554.6875,0.707156767105234,"Rosowski et al. (2012) N=29; HearID"
"3155","Rosowski_2012",2578.125,0.709248001719343,"Rosowski et al. (2012) N=29; HearID"
"3156","Rosowski_2012",2601.5625,0.711926472598109,"Rosowski et al. (2012) N=29; HearID"
"3157","Rosowski_2012",2625,0.713899472150309,"Rosowski et al. (2012) N=29; HearID"
"3158","Rosowski_2012",2648.4375,0.715237736701965,"Rosowski et al. (2012) N=29; HearID"
"3159","Rosowski_2012",2671.875,0.71670550930089,"Rosowski et al. (2012) N=29; HearID"
"3160","Rosowski_2012",2695.3125,0.717897241999363,"Rosowski et al. (2012) N=29; HearID"
"3161","Rosowski_2012",2718.75,0.719481414762037,"Rosowski et al. (2012) N=29; HearID"
"3162","Rosowski_2012",2742.1875,0.719962287051924,"Rosowski et al. (2012) N=29; HearID"
"3163","Rosowski_2012",2765.625,0.721483974621214,"Rosowski et al. (2012) N=29; HearID"
"3164","Rosowski_2012",2789.0625,0.722270673205113,"Rosowski et al. (2012) N=29; HearID"
"3165","Rosowski_2012",2812.5,0.722826272763055,"Rosowski et al. (2012) N=29; HearID"
"3166","Rosowski_2012",2835.9375,0.722628537950845,"Rosowski et al. (2012) N=29; HearID"
"3167","Rosowski_2012",2859.375,0.722769677125174,"Rosowski et al. (2012) N=29; HearID"
"3168","Rosowski_2012",2882.8125,0.722884262430257,"Rosowski et al. (2012) N=29; HearID"
"3169","Rosowski_2012",2906.25,0.722450413580598,"Rosowski et al. (2012) N=29; HearID"
"3170","Rosowski_2012",2929.6875,0.722708766830379,"Rosowski et al. (2012) N=29; HearID"
"3171","Rosowski_2012",2953.125,0.721088557407774,"Rosowski et al. (2012) N=29; HearID"
"3172","Rosowski_2012",2976.5625,0.721270317661351,"Rosowski et al. (2012) N=29; HearID"
"3173","Rosowski_2012",3000,0.719977460030852,"Rosowski et al. (2012) N=29; HearID"
"3174","Rosowski_2012",3023.4375,0.719304526674336,"Rosowski et al. (2012) N=29; HearID"
"3175","Rosowski_2012",3046.875,0.717969550140973,"Rosowski et al. (2012) N=29; HearID"
"3176","Rosowski_2012",3070.3125,0.716255954627333,"Rosowski et al. (2012) N=29; HearID"
"3177","Rosowski_2012",3093.75,0.714610348487722,"Rosowski et al. (2012) N=29; HearID"
"3178","Rosowski_2012",3117.1875,0.712837970462339,"Rosowski et al. (2012) N=29; HearID"
"3179","Rosowski_2012",3140.625,0.711448587220291,"Rosowski et al. (2012) N=29; HearID"
"3180","Rosowski_2012",3164.0625,0.709049285485827,"Rosowski et al. (2012) N=29; HearID"
"3181","Rosowski_2012",3187.5,0.707154039165069,"Rosowski et al. (2012) N=29; HearID"
"3182","Rosowski_2012",3210.9375,0.70533661390173,"Rosowski et al. (2012) N=29; HearID"
"3183","Rosowski_2012",3234.375,0.703159142157127,"Rosowski et al. (2012) N=29; HearID"
"3184","Rosowski_2012",3257.8125,0.700849749404809,"Rosowski et al. (2012) N=29; HearID"
"3185","Rosowski_2012",3281.25,0.698215061734463,"Rosowski et al. (2012) N=29; HearID"
"3186","Rosowski_2012",3304.6875,0.696032084267715,"Rosowski et al. (2012) N=29; HearID"
"3187","Rosowski_2012",3328.125,0.693449766985301,"Rosowski et al. (2012) N=29; HearID"
"3188","Rosowski_2012",3351.5625,0.690504124452328,"Rosowski et al. (2012) N=29; HearID"
"3189","Rosowski_2012",3375,0.687528278293281,"Rosowski et al. (2012) N=29; HearID"
"3190","Rosowski_2012",3398.4375,0.684804711362411,"Rosowski et al. (2012) N=29; HearID"
"3191","Rosowski_2012",3421.875,0.681767978544893,"Rosowski et al. (2012) N=29; HearID"
"3192","Rosowski_2012",3445.3125,0.679176414835042,"Rosowski et al. (2012) N=29; HearID"
"3193","Rosowski_2012",3468.75,0.675274829412329,"Rosowski et al. (2012) N=29; HearID"
"3194","Rosowski_2012",3492.1875,0.672635433488879,"Rosowski et al. (2012) N=29; HearID"
"3195","Rosowski_2012",3515.625,0.668385233344703,"Rosowski et al. (2012) N=29; HearID"
"3196","Rosowski_2012",3539.0625,0.66606743942047,"Rosowski et al. (2012) N=29; HearID"
"3197","Rosowski_2012",3562.5,0.662586180300548,"Rosowski et al. (2012) N=29; HearID"
"3198","Rosowski_2012",3585.9375,0.65967118945615,"Rosowski et al. (2012) N=29; HearID"
"3199","Rosowski_2012",3609.375,0.656291600445221,"Rosowski et al. (2012) N=29; HearID"
"3200","Rosowski_2012",3632.8125,0.653483989423719,"Rosowski et al. (2012) N=29; HearID"
"3201","Rosowski_2012",3656.25,0.649963939498211,"Rosowski et al. (2012) N=29; HearID"
"3202","Rosowski_2012",3679.6875,0.645941189136998,"Rosowski et al. (2012) N=29; HearID"
"3203","Rosowski_2012",3703.125,0.64424213818435,"Rosowski et al. (2012) N=29; HearID"
"3204","Rosowski_2012",3726.5625,0.640099657506778,"Rosowski et al. (2012) N=29; HearID"
"3205","Rosowski_2012",3750,0.637756321964593,"Rosowski et al. (2012) N=29; HearID"
"3206","Rosowski_2012",3773.4375,0.633511378847319,"Rosowski et al. (2012) N=29; HearID"
"3207","Rosowski_2012",3796.875,0.631040470867321,"Rosowski et al. (2012) N=29; HearID"
"3208","Rosowski_2012",3820.3125,0.628014881035377,"Rosowski et al. (2012) N=29; HearID"
"3209","Rosowski_2012",3843.75,0.625372965274186,"Rosowski et al. (2012) N=29; HearID"
"3210","Rosowski_2012",3867.1875,0.622278464251551,"Rosowski et al. (2012) N=29; HearID"
"3211","Rosowski_2012",3890.625,0.619002243054324,"Rosowski et al. (2012) N=29; HearID"
"3212","Rosowski_2012",3914.0625,0.614815804465064,"Rosowski et al. (2012) N=29; HearID"
"3213","Rosowski_2012",3937.5,0.611774714856312,"Rosowski et al. (2012) N=29; HearID"
"3214","Rosowski_2012",3960.9375,0.608760293187766,"Rosowski et al. (2012) N=29; HearID"
"3215","Rosowski_2012",3984.375,0.605633871822522,"Rosowski et al. (2012) N=29; HearID"
"3216","Rosowski_2012",4007.8125,0.603030074259331,"Rosowski et al. (2012) N=29; HearID"
"3217","Rosowski_2012",4031.25,0.59915124290976,"Rosowski et al. (2012) N=29; HearID"
"3218","Rosowski_2012",4054.6875,0.596477920125271,"Rosowski et al. (2012) N=29; HearID"
"3219","Rosowski_2012",4078.125,0.593472299904659,"Rosowski et al. (2012) N=29; HearID"
"3220","Rosowski_2012",4101.5625,0.590497756826467,"Rosowski et al. (2012) N=29; HearID"
"3221","Rosowski_2012",4125,0.587599437298446,"Rosowski et al. (2012) N=29; HearID"
"3222","Rosowski_2012",4148.4375,0.585286434354453,"Rosowski et al. (2012) N=29; HearID"
"3223","Rosowski_2012",4171.875,0.580357931297401,"Rosowski et al. (2012) N=29; HearID"
"3224","Rosowski_2012",4195.3125,0.576645704178975,"Rosowski et al. (2012) N=29; HearID"
"3225","Rosowski_2012",4218.75,0.573385007679462,"Rosowski et al. (2012) N=29; HearID"
"3226","Rosowski_2012",4242.1875,0.568892810622166,"Rosowski et al. (2012) N=29; HearID"
"3227","Rosowski_2012",4265.625,0.565397070656563,"Rosowski et al. (2012) N=29; HearID"
"3228","Rosowski_2012",4289.0625,0.559801107593651,"Rosowski et al. (2012) N=29; HearID"
"3229","Rosowski_2012",4312.5,0.556562068647352,"Rosowski et al. (2012) N=29; HearID"
"3230","Rosowski_2012",4335.9375,0.549634094920074,"Rosowski et al. (2012) N=29; HearID"
"3231","Rosowski_2012",4359.375,0.545287302791558,"Rosowski et al. (2012) N=29; HearID"
"3232","Rosowski_2012",4382.8125,0.540851317346096,"Rosowski et al. (2012) N=29; HearID"
"3233","Rosowski_2012",4406.25,0.534037907061906,"Rosowski et al. (2012) N=29; HearID"
"3234","Rosowski_2012",4429.6875,0.531234523602601,"Rosowski et al. (2012) N=29; HearID"
"3235","Rosowski_2012",4453.125,0.525252460405744,"Rosowski et al. (2012) N=29; HearID"
"3236","Rosowski_2012",4476.5625,0.519947238073781,"Rosowski et al. (2012) N=29; HearID"
"3237","Rosowski_2012",4500,0.517036917627436,"Rosowski et al. (2012) N=29; HearID"
"3238","Rosowski_2012",4523.4375,0.513136006634811,"Rosowski et al. (2012) N=29; HearID"
"3239","Rosowski_2012",4546.875,0.510399668894965,"Rosowski et al. (2012) N=29; HearID"
"3240","Rosowski_2012",4570.3125,0.50683830305934,"Rosowski et al. (2012) N=29; HearID"
"3241","Rosowski_2012",4593.75,0.498069325140838,"Rosowski et al. (2012) N=29; HearID"
"3242","Rosowski_2012",4617.1875,0.493732845218017,"Rosowski et al. (2012) N=29; HearID"
"3243","Rosowski_2012",4640.625,0.488074466200738,"Rosowski et al. (2012) N=29; HearID"
"3244","Rosowski_2012",4664.0625,0.485818399244855,"Rosowski et al. (2012) N=29; HearID"
"3245","Rosowski_2012",4687.5,0.479871545163593,"Rosowski et al. (2012) N=29; HearID"
"3246","Rosowski_2012",4710.9375,0.474182013550709,"Rosowski et al. (2012) N=29; HearID"
"3247","Rosowski_2012",4734.375,0.470947193302985,"Rosowski et al. (2012) N=29; HearID"
"3248","Rosowski_2012",4757.8125,0.464826644237699,"Rosowski et al. (2012) N=29; HearID"
"3249","Rosowski_2012",4781.25,0.45988086945024,"Rosowski et al. (2012) N=29; HearID"
"3250","Rosowski_2012",4804.6875,0.459153961518715,"Rosowski et al. (2012) N=29; HearID"
"3251","Rosowski_2012",4828.125,0.45052307844162,"Rosowski et al. (2012) N=29; HearID"
"3252","Rosowski_2012",4851.5625,0.447018284222175,"Rosowski et al. (2012) N=29; HearID"
"3253","Rosowski_2012",4875,0.441791962703754,"Rosowski et al. (2012) N=29; HearID"
"3254","Rosowski_2012",4898.4375,0.440801864811059,"Rosowski et al. (2012) N=29; HearID"
"3255","Rosowski_2012",4921.875,0.436344608407596,"Rosowski et al. (2012) N=29; HearID"
"3256","Rosowski_2012",4945.3125,0.426752091481768,"Rosowski et al. (2012) N=29; HearID"
"3257","Rosowski_2012",4968.75,0.423863339398442,"Rosowski et al. (2012) N=29; HearID"
"3258","Rosowski_2012",4992.1875,0.419290537721124,"Rosowski et al. (2012) N=29; HearID"
"3259","Rosowski_2012",5015.625,0.415737307293276,"Rosowski et al. (2012) N=29; HearID"
"3260","Rosowski_2012",5039.0625,0.411350806982353,"Rosowski et al. (2012) N=29; HearID"
"3261","Rosowski_2012",5062.5,0.405363544564823,"Rosowski et al. (2012) N=29; HearID"
"3262","Rosowski_2012",5085.9375,0.404669338773037,"Rosowski et al. (2012) N=29; HearID"
"3263","Rosowski_2012",5109.375,0.393942531069805,"Rosowski et al. (2012) N=29; HearID"
"3264","Rosowski_2012",5132.8125,0.392239783858431,"Rosowski et al. (2012) N=29; HearID"
"3265","Rosowski_2012",5156.25,0.387102642064464,"Rosowski et al. (2012) N=29; HearID"
"3266","Rosowski_2012",5179.6875,0.378168694289594,"Rosowski et al. (2012) N=29; HearID"
"3267","Rosowski_2012",5203.125,0.371727170037298,"Rosowski et al. (2012) N=29; HearID"
"3268","Rosowski_2012",5226.5625,0.365829137282382,"Rosowski et al. (2012) N=29; HearID"
"3269","Rosowski_2012",5250,0.360698765978731,"Rosowski et al. (2012) N=29; HearID"
"3270","Rosowski_2012",5273.4375,0.365715917978628,"Rosowski et al. (2012) N=29; HearID"
"3271","Rosowski_2012",5296.875,0.358605871876252,"Rosowski et al. (2012) N=29; HearID"
"3272","Rosowski_2012",5320.3125,0.3476476513877,"Rosowski et al. (2012) N=29; HearID"
"3273","Rosowski_2012",5343.75,0.343932311917687,"Rosowski et al. (2012) N=29; HearID"
"3274","Rosowski_2012",5367.1875,0.340483711518604,"Rosowski et al. (2012) N=29; HearID"
"3275","Rosowski_2012",5390.625,0.334221950635828,"Rosowski et al. (2012) N=29; HearID"
"3276","Rosowski_2012",5414.0625,0.325832175604742,"Rosowski et al. (2012) N=29; HearID"
"3277","Rosowski_2012",5437.5,0.322644679325408,"Rosowski et al. (2012) N=29; HearID"
"3278","Rosowski_2012",5460.9375,0.327935080557805,"Rosowski et al. (2012) N=29; HearID"
"3279","Rosowski_2012",5484.375,0.314848287609117,"Rosowski et al. (2012) N=29; HearID"
"3280","Rosowski_2012",5507.8125,0.314532955602646,"Rosowski et al. (2012) N=29; HearID"
"3281","Rosowski_2012",5531.25,0.314998958966342,"Rosowski et al. (2012) N=29; HearID"
"3282","Rosowski_2012",5554.6875,0.304138568775921,"Rosowski et al. (2012) N=29; HearID"
"3283","Rosowski_2012",5578.125,0.303939566401572,"Rosowski et al. (2012) N=29; HearID"
"3284","Rosowski_2012",5601.5625,0.30044146383117,"Rosowski et al. (2012) N=29; HearID"
"3285","Rosowski_2012",5625,0.290882381514229,"Rosowski et al. (2012) N=29; HearID"
"3286","Rosowski_2012",5648.4375,0.286329706295811,"Rosowski et al. (2012) N=29; HearID"
"3287","Rosowski_2012",5671.875,0.279602985829115,"Rosowski et al. (2012) N=29; HearID"
"3288","Rosowski_2012",5695.3125,0.279466761468813,"Rosowski et al. (2012) N=29; HearID"
"3289","Rosowski_2012",5718.75,0.27250379728603,"Rosowski et al. (2012) N=29; HearID"
"3290","Rosowski_2012",5742.1875,0.274318660384622,"Rosowski et al. (2012) N=29; HearID"
"3291","Rosowski_2012",5765.625,0.267429568066165,"Rosowski et al. (2012) N=29; HearID"
"3292","Rosowski_2012",5789.0625,0.266083781446876,"Rosowski et al. (2012) N=29; HearID"
"3293","Rosowski_2012",5812.5,0.259002530690411,"Rosowski et al. (2012) N=29; HearID"
"3294","Rosowski_2012",5835.9375,0.257102904881447,"Rosowski et al. (2012) N=29; HearID"
"3295","Rosowski_2012",5859.375,0.25014592341051,"Rosowski et al. (2012) N=29; HearID"
"3296","Rosowski_2012",5882.8125,0.242445172292405,"Rosowski et al. (2012) N=29; HearID"
"3297","Rosowski_2012",5906.25,0.245466178379439,"Rosowski et al. (2012) N=29; HearID"
"3298","Rosowski_2012",5929.6875,0.244297185085778,"Rosowski et al. (2012) N=29; HearID"
"3299","Rosowski_2012",5953.125,0.243443688674798,"Rosowski et al. (2012) N=29; HearID"
"3300","Rosowski_2012",5976.5625,0.24527979404505,"Rosowski et al. (2012) N=29; HearID"
"3301","Rosowski_2012",6000,0.241685239048193,"Rosowski et al. (2012) N=29; HearID"
"3302","Shaver_2013",222.725006103516,0.0606858283572365,"Shaver and Sun (2013) N=48; preTitan"
"3303","Shaver_2013",264.865997314453,0.0834427083124562,"Shaver and Sun (2013) N=48; preTitan"
"3304","Shaver_2013",280.615997314453,0.112340067280456,"Shaver and Sun (2013) N=48; preTitan"
"3305","Shaver_2013",314.980010986328,0.129743349466783,"Shaver and Sun (2013) N=48; preTitan"
"3306","Shaver_2013",333.709991455078,0.129469504075435,"Shaver and Sun (2013) N=48; preTitan"
"3307","Shaver_2013",353.553009033203,0.115427390235709,"Shaver and Sun (2013) N=48; preTitan"
"3308","Shaver_2013",374.576995849609,0.102432970811302,"Shaver and Sun (2013) N=48; preTitan"
